customer_id,age,gender,join_date,city,occupation,monthly_income_EGP,credit_score
100448,43,M,2019-01-10,Damanhour,Clerk,11122.99,678
100449,34,M,2021-01-19,Giza,Unemployed,13062.87,504
100450,57,F,2019-11-14,Mansoura,Engineer,5545.84,735
100451,50,F,2020-10-23,Tanta,Engineer,11380.14,593
100452,26,F,2021-04-13,Mansoura,Teacher,16491.56,634
100453,60,M,2019-10-21,Alexandria,Teacher,8262.87,697
100454,71,M,2019-03-21,Giza,Manager,18114.64,649
100455,65,F,2019-02-20,Mansoura,Student,15141.85,762
100456,56,F,2020-09-14,Tanta,Student,7336.8,700
100457,46,F,2020-05-29,Cairo,Manager,21019.63,638
100458,59,F,2021-08-06,Cairo,Sales,6072.5,400
100459,72,F,2020-05-13,Ismailia,Engineer,18847.15,729
100460,43,M,2020-01-20,Tanta,Accountant,6215.87,555
100461,52,M,2019-12-22,Mansoura,Teacher,9471.41,718
100462,67,F,2019-01-19,Cairo,Accountant,10698.85,689
100463,42,M,2019-10-14,Aswan,Manager,14708.66,634
100464,41,M,2026-02-24,Mansoura,Freelancer,1500.0,726
100465,30,F,2022-12-18,Alexandria,Engineer,15664.12,691
100466,24,F,2019-10-07,Aswan,Student,11180.17,676
100467,74,M,2020-09-12,Giza,Unemployed,14285.92,512
100468,53,M,2022-08-08,Damanhour,Student,16019.91,653
100469,62,M,2020-02-12,Cairo,Sales,15150.47,550
100470,37,F,2019-01-13,Mansoura,Engineer,1500.0,562
100471,18,F,2019-02-24,Luxor,Unemployed,3511.92,621
100472,25,M,2020-05-14,Ismailia,Clerk,14662.53,767
100473,63,M,2025-09-07,Suez,Freelancer,13597.57,679
100474,33,F,2021-04-07,Cairo,Clerk,5683.57,684
100475,31,M,2019-02-21,Cairo,Engineer,17901.11,711
100476,29,F,2019-05-27,Tanta,Unemployed,9948.6,580
100477,68,F,2021-10-29,Ismailia,Sales,19085.81,523
100478,40,M,2022-07-13,Luxor,Freelancer,21680.17,509
100479,32,F,2020-11-04,Alexandria,Clerk,14226.42,668
100480,45,M,2020-12-24,Ismailia,Freelancer,16444.42,728
100481,51,M,2019-01-21,Alexandria,Clerk,7132.32,723
100482,19,F,2022-05-19,Luxor,Accountant,19137.68,583
100483,49,M,2021-12-22,Mansoura,Manager,13744.99,758
100484,40,F,2019-07-29,Giza,Freelancer,9642.31,813
100485,39,F,2021-05-13,Suez,Accountant,2249.45,698
100486,68,M,2019-06-19,Damanhour,Clerk,8116.47,768
100487,42,M,2019-01-29,Luxor,Freelancer,3124.2,719
100488,39,M,2019-06-07,Ismailia,Accountant,18091.92,631
100489,39,M,2019-05-18,Alexandria,Teacher,21763.44,596
100490,66,M,2019-10-16,Giza,Teacher,19330.15,520
100491,69,M,2020-01-15,Mansoura,Engineer,31888.16,614
100492,59,M,2020-05-12,Mansoura,Sales,8316.74,631
100493,23,F,2020-03-29,Cairo,Sales,16772.58,632
100494,32,F,2019-08-09,Suez,Accountant,2549.16,640
100495,71,F,2019-01-21,Damanhour,Sales,10421.99,466
100496,60,M,2020-10-12,Luxor,Freelancer,1500.0,712
100497,54,M,2019-12-19,Aswan,Student,16545.55,721
100498,50,F,2019-09-06,Ismailia,Clerk,9156.07,679
100499,25,M,2022-11-12,Alexandria,Engineer,1500.0,556
100500,70,M,2021-08-19,Mansoura,Accountant,6519.85,679
100501,61,F,2022-09-27,Giza,Unemployed,26344.91,651
100502,61,F,2020-04-23,Aswan,Manager,15283.44,687
100503,22,F,2019-04-09,Giza,Sales,18152.74,774
100504,56,M,2021-04-14,Damanhour,Teacher,13004.36,635
100505,21,F,2019-06-11,Cairo,Doctor,10547.53,664
100506,23,F,2020-02-12,Ismailia,Student,12124.63,580
100507,62,F,2019-02-17,Mansoura,Sales,13963.46,723
100508,49,F,2022-05-06,Luxor,Sales,3226.78,706
100509,69,F,2019-04-05,Cairo,Accountant,18104.5,667
100510,47,M,2023-06-22,Suez,Clerk,20974.62,565
100511,64,M,2022-10-29,Ismailia,Clerk,10427.28,595
100512,52,F,2020-03-13,Giza,Sales,7815.68,503
100513,72,F,2021-08-12,Luxor,Engineer,6064.73,594
100514,57,F,2020-11-07,Tanta,Manager,26073.73,706
100515,69,M,2022-02-11,Tanta,Sales,8381.83,681
100516,33,M,2020-01-31,Tanta,Accountant,17226.51,662
100517,30,F,2021-12-14,Aswan,Accountant,10483.41,768
100518,67,F,2020-03-10,Aswan,Unemployed,10050.96,674
100519,59,F,2024-06-03,Damanhour,Clerk,5882.0,603
100520,47,F,2020-04-11,Aswan,Freelancer,4237.6,594
100521,36,F,2020-03-10,Damanhour,Freelancer,17919.37,631
100522,34,F,2021-12-12,Giza,Manager,4056.62,613
100523,73,F,2022-04-21,Luxor,Clerk,15700.15,726
100524,36,F,2020-07-19,Cairo,Engineer,12724.67,683
100525,45,F,2019-05-19,Giza,Clerk,18021.11,624
100526,72,M,2020-03-17,Aswan,Engineer,7120.37,627
100527,43,M,2025-08-08,Mansoura,Manager,20641.15,706
100528,54,F,2021-09-05,Damanhour,Teacher,10870.48,730
100529,43,M,2022-03-12,Damanhour,Doctor,32733.56,502
100530,70,M,2019-01-24,Suez,Teacher,1500.0,636
100531,40,M,2020-03-17,Suez,Sales,31431.48,657
100532,26,M,2020-12-29,Alexandria,Sales,10989.07,693
100533,29,M,2022-05-25,Alexandria,Engineer,13782.42,659
100534,70,M,2019-02-05,Suez,Clerk,7165.68,682
100535,18,F,2022-09-01,Damanhour,Clerk,1500.0,631
100536,18,M,2020-07-10,Luxor,Manager,7772.83,585
100537,64,M,2019-06-03,Cairo,Clerk,9074.5,712
100538,51,M,2019-09-25,Ismailia,Manager,13462.41,715
100539,49,F,2019-08-20,Aswan,Freelancer,20969.11,702
100540,71,M,2020-06-13,Luxor,Accountant,13525.85,716
100541,65,F,2019-02-07,Giza,Accountant,13665.13,572
100542,42,F,2019-05-01,Cairo,Clerk,15074.94,609
100543,57,F,2022-03-18,Mansoura,Doctor,1500.0,739
100544,62,M,2019-04-10,Cairo,Engineer,1500.0,678
100545,70,F,2019-07-06,Giza,Manager,1500.0,654
100546,18,M,2020-02-27,Alexandria,Student,9013.81,629
100547,33,F,2020-05-24,Mansoura,Sales,1500.0,751
100548,56,F,2021-10-06,Ismailia,Student,6481.7,508
100549,22,M,2020-02-20,Luxor,Clerk,1500.0,673
100550,39,M,2021-12-28,Suez,Freelancer,15901.72,644
100551,46,M,2020-11-05,Mansoura,Engineer,15501.25,549
100552,72,F,2019-03-26,Cairo,Teacher,9594.85,779
100553,20,M,2019-04-29,Tanta,Teacher,1500.0,434
100554,29,F,2020-02-07,Tanta,Unemployed,10102.85,659
100555,43,M,2019-12-20,Suez,Sales,14629.01,692
100556,33,F,2021-08-10,Ismailia,Sales,18485.81,571
100557,68,F,2020-08-31,Tanta,Teacher,26027.24,672
100558,54,F,2019-12-10,Damanhour,Sales,20947.99,632
100559,39,F,2019-05-12,Damanhour,Student,13318.21,729
100560,74,M,2019-06-30,Tanta,Accountant,9718.07,850
100561,46,M,2020-08-22,Luxor,Teacher,6056.53,677
100562,31,F,2020-01-21,Cairo,Accountant,22845.3,698
100563,45,M,2020-05-21,Tanta,Doctor,13332.72,571
100564,22,M,2019-05-12,Cairo,Doctor,17044.35,667
100565,64,M,2021-01-31,Aswan,Student,7278.24,620
100566,66,M,2022-09-01,Aswan,Unemployed,2072.73,712
100567,47,M,2019-07-28,Damanhour,Accountant,8797.3,535
100568,63,F,2020-04-18,Luxor,Clerk,9576.57,564
100569,69,M,2026-02-10,Aswan,Student,13534.18,744
100570,22,F,2019-10-11,Suez,Engineer,6100.53,666
100571,29,M,2020-09-24,Luxor,Teacher,12199.76,755
100572,33,F,2019-03-08,Luxor,Doctor,21421.65,679
100573,43,M,2020-10-14,Alexandria,Teacher,1500.0,690
100574,43,F,2019-03-07,Damanhour,Engineer,1500.0,625
100575,65,F,2025-02-17,Mansoura,Sales,21967.31,634
100576,38,M,2021-05-30,Mansoura,Unemployed,1500.0,727
100577,56,F,2021-12-22,Cairo,Manager,8959.42,638
100578,53,F,2021-05-02,Ismailia,Sales,16867.84,744
100579,50,F,2020-09-15,Giza,Sales,11526.19,641
100580,47,F,2020-02-23,Suez,Manager,11413.7,555
100581,54,M,2022-09-30,Cairo,Doctor,12579.17,548
100582,40,F,2025-01-08,Cairo,Manager,32149.71,636
100583,27,M,2020-04-28,Damanhour,Freelancer,26245.0,723
100584,71,M,2024-02-21,Ismailia,Clerk,6450.2,596
100585,22,F,2020-09-04,Cairo,Sales,20407.11,708
100586,53,M,2020-06-25,Alexandria,Accountant,16044.06,658
100587,51,F,2020-02-29,Damanhour,Manager,11843.88,698
100588,69,F,2019-06-14,Giza,Doctor,4737.05,626
100589,48,F,2019-01-03,Suez,Manager,15610.94,664
100590,27,F,2019-07-13,Tanta,Sales,9551.64,725
100591,36,M,2020-05-13,Ismailia,Clerk,8963.52,648
100592,49,M,2019-12-01,Giza,Student,5863.43,608
100593,18,M,2020-02-21,Luxor,Engineer,19998.59,504
100594,73,M,2026-07-24,Ismailia,Unemployed,5858.1,693
100595,22,M,2019-10-29,Luxor,Sales,5906.84,588
100596,62,M,2020-02-26,Luxor,Engineer,18223.5,608
100597,21,F,2019-04-11,Cairo,Sales,10845.36,564
100598,33,F,2019-02-04,Aswan,Teacher,11060.65,631
100599,41,M,2021-11-11,Giza,Accountant,20263.15,817
100600,33,F,2020-08-14,Luxor,Sales,22509.6,678
100601,72,M,2021-09-28,Giza,Teacher,1500.0,598
100602,19,M,2019-04-24,Mansoura,Sales,10969.81,613
100603,66,F,2020-08-16,Giza,Teacher,1500.0,534
100604,45,F,2019-07-24,Aswan,Unemployed,8905.65,559
100605,49,F,2019-07-01,Tanta,Student,11946.11,546
100606,44,M,2019-01-09,Suez,Clerk,9161.16,671
100607,37,F,2019-04-08,Tanta,Engineer,3797.8,685
100608,41,F,2019-09-17,Luxor,Sales,3391.95,656
100609,29,F,2019-03-29,Giza,Accountant,17823.53,679
100610,67,F,2027-03-01,Alexandria,Engineer,24278.48,588
100611,52,F,2019-09-16,Ismailia,Teacher,1500.0,558
100612,50,F,2019-04-08,Aswan,Doctor,9379.05,557
100613,50,F,2019-06-05,Damanhour,Engineer,17855.71,554
100614,68,F,2020-09-12,Luxor,Accountant,11739.17,678
100615,60,F,2019-02-16,Alexandria,Unemployed,3090.51,811
100616,54,M,2022-10-20,Aswan,Teacher,8177.68,566
100617,29,F,2025-03-29,Luxor,Accountant,14417.2,622
100618,20,M,2019-07-18,Damanhour,Freelancer,9542.46,666
100619,18,M,2020-02-23,Ismailia,Clerk,11616.16,627
100620,50,F,2019-01-16,Mansoura,Engineer,11846.72,676
100621,57,F,2020-12-17,Ismailia,Teacher,7805.75,603
100622,27,F,2020-01-10,Suez,Sales,18532.55,595
100623,60,M,2019-08-09,Alexandria,Student,8180.07,635
100624,61,F,2019-06-12,Giza,Engineer,3956.26,676
100625,46,M,2021-01-12,Tanta,Student,29837.12,752
100626,30,F,2020-01-12,Aswan,Engineer,11377.65,680
100627,29,F,2019-05-19,Alexandria,Sales,1500.0,629
100628,48,F,2021-03-28,Tanta,Sales,22037.96,716
100629,63,F,2020-08-05,Mansoura,Engineer,22012.23,730
100630,19,F,2022-10-01,Aswan,Sales,15657.4,625
100631,68,F,2019-03-29,Giza,Sales,17053.08,638
100632,67,M,2021-12-14,Aswan,Accountant,29277.94,615
100633,52,M,2021-02-22,Giza,Freelancer,4297.59,715
100634,40,F,2019-03-27,Alexandria,Freelancer,13065.92,655
100635,34,F,2021-04-10,Tanta,Sales,27757.62,537
100636,43,M,2020-02-12,Aswan,Clerk,29452.55,682
100637,25,F,2024-07-23,Ismailia,Engineer,9071.26,769
100638,46,M,2019-04-17,Aswan,Accountant,28081.21,775
100639,43,M,2020-12-21,Ismailia,Unemployed,18421.05,611
100640,27,F,2019-12-03,Cairo,Accountant,23961.72,594
100641,43,F,2025-01-08,Tanta,Teacher,18158.57,801
100642,51,F,2019-10-08,Cairo,Engineer,14443.57,775
100643,68,M,2025-04-11,Aswan,Sales,29675.1,687
100644,58,M,2023-06-11,Mansoura,Unemployed,7771.12,513
100645,24,F,2019-08-09,Tanta,Freelancer,27218.27,601
100646,21,F,2022-02-13,Cairo,Teacher,28485.51,562
100647,70,M,2029-05-26,Luxor,Clerk,22904.39,794
100648,67,F,2019-07-23,Mansoura,Engineer,11426.17,527
100649,62,M,2020-02-06,Alexandria,Freelancer,13955.48,794
100650,28,F,2020-05-29,Cairo,Clerk,1801.56,641
100651,46,F,2019-09-02,Mansoura,Engineer,8379.36,554
100652,73,M,2019-01-11,Alexandria,Student,16965.69,728
100653,53,M,2019-06-24,Luxor,Engineer,1500.0,700
100654,42,F,2019-08-20,Suez,Freelancer,9616.71,548
100655,38,F,2020-02-15,Tanta,Sales,27558.63,647
100656,74,F,2019-05-12,Suez,Unemployed,10765.09,760
100657,53,F,2022-12-16,Cairo,Teacher,20269.03,617
100658,27,F,2021-05-04,Aswan,Freelancer,16532.02,784
100659,54,F,2019-03-04,Aswan,Student,9538.48,590
100660,26,F,2021-01-05,Ismailia,Student,10759.61,520
100661,41,M,2021-01-12,Mansoura,Student,13334.92,653
100662,52,M,2024-12-30,Suez,Sales,1500.0,533
100663,66,M,2019-01-03,Alexandria,Engineer,19575.8,659
100664,52,F,2019-07-19,Cairo,Accountant,11052.96,650
100665,65,M,2024-01-14,Giza,Engineer,19855.34,589
100666,53,F,2024-02-27,Alexandria,Accountant,15105.6,800
100667,35,F,2021-06-11,Giza,Sales,10699.52,649
100668,66,F,2021-10-12,Ismailia,Student,13580.39,719
100669,56,M,2019-03-09,Aswan,Doctor,13607.29,724
100670,49,M,2020-05-19,Tanta,Manager,23809.52,790
100671,41,M,2019-07-04,Tanta,Engineer,12501.24,553
100672,40,M,2019-05-20,Aswan,Student,14305.32,509
100673,49,M,2022-03-09,Ismailia,Unemployed,1904.88,787
100674,54,F,2019-04-12,Luxor,Teacher,11623.65,696
100675,29,F,2020-03-18,Suez,Accountant,23634.48,660
100676,66,F,2024-05-06,Giza,Teacher,15430.57,639
100677,72,F,2019-05-24,Giza,Teacher,3351.9,625
100678,30,M,2026-04-25,Cairo,Manager,4209.37,718
100679,40,F,2028-11-24,Aswan,Student,6068.04,534
100680,42,F,2020-07-21,Mansoura,Doctor,19997.05,688
100681,52,M,2019-05-11,Suez,Manager,19012.32,732
100682,58,F,2019-09-23,Ismailia,Teacher,1500.0,709
100683,47,M,2020-01-22,Aswan,Accountant,11348.91,644
100684,34,F,2019-09-17,Aswan,Clerk,13181.1,649
100685,66,F,2019-08-19,Luxor,Accountant,4302.85,752
100686,37,M,2025-11-13,Mansoura,Engineer,8876.2,696
100687,65,F,2019-04-27,Alexandria,Accountant,22647.99,790
100688,42,F,2021-07-14,Alexandria,Engineer,15270.75,510
100689,39,F,2019-01-01,Damanhour,Student,8003.34,722
100690,30,M,2020-09-26,Luxor,Clerk,10501.53,585
100691,36,F,2023-09-30,Alexandria,Engineer,10177.01,644
100692,66,M,2019-08-26,Luxor,Engineer,14255.64,760
100693,53,M,2019-05-24,Giza,Doctor,1500.0,569
100694,29,M,2021-01-08,Tanta,Freelancer,6641.96,819
100695,58,F,2021-05-22,Tanta,Student,20283.17,738
100696,36,F,2021-03-26,Aswan,Teacher,11419.47,696
100697,29,F,2019-09-27,Tanta,Accountant,5200.73,575
100698,26,F,2019-07-23,Suez,Sales,5530.72,635
100699,24,M,2024-12-25,Alexandria,Sales,17766.75,621
100700,45,M,2023-12-03,Suez,Freelancer,7857.56,551
100701,31,M,2020-03-03,Cairo,Student,16087.23,737
100702,48,M,2022-08-03,Alexandria,Student,6985.33,617
100703,69,M,2020-02-26,Mansoura,Teacher,2960.28,635
100704,36,M,2020-01-22,Ismailia,Unemployed,13955.58,639
100705,64,M,2019-04-30,Damanhour,Doctor,11220.95,632
100706,33,M,2020-01-25,Luxor,Manager,17480.99,692
100707,70,M,2020-06-23,Aswan,Freelancer,19072.99,600
100708,22,M,2019-01-16,Luxor,Engineer,9136.26,731
100709,52,F,2020-02-16,Ismailia,Freelancer,14791.47,602
100710,29,F,2021-11-30,Ismailia,Student,8889.52,647
100711,42,F,2021-03-08,Ismailia,Sales,17069.18,545
100712,69,M,2020-12-06,Alexandria,Manager,13867.32,735
100713,38,M,2023-08-10,Damanhour,Unemployed,7009.31,756
100714,53,F,2019-01-13,Mansoura,Manager,6339.38,707
100715,70,M,2020-07-24,Ismailia,Sales,14149.34,663
100716,40,M,2021-12-19,Aswan,Clerk,21297.53,647
100717,33,M,2020-06-29,Alexandria,Manager,19210.37,525
100718,74,M,2019-10-01,Mansoura,Student,4455.92,541
100719,56,M,2019-04-13,Ismailia,Freelancer,5297.25,710
100720,62,M,2023-03-10,Cairo,Freelancer,6476.18,635
100721,70,F,2020-03-21,Aswan,Sales,7227.5,541
100722,59,M,2023-01-13,Cairo,Unemployed,1500.0,537
100723,56,M,2020-09-09,Damanhour,Manager,18320.35,700
100724,31,F,2021-02-24,Suez,Manager,8352.94,719
100725,48,M,2022-02-15,Damanhour,Engineer,15696.59,527
100726,22,M,2021-01-23,Suez,Accountant,9473.94,662
100727,52,F,2019-12-22,Suez,Freelancer,11816.27,681
100728,40,M,2020-05-19,Mansoura,Teacher,6518.51,603
100729,46,M,2022-02-11,Giza,Manager,11773.94,749
100730,60,M,2019-11-24,Aswan,Accountant,5030.03,622
100731,28,M,2019-12-10,Mansoura,Teacher,11833.28,512
100732,35,F,2019-03-12,Tanta,Engineer,23657.78,634
100733,64,F,2023-09-19,Cairo,Manager,16164.84,759
100734,29,M,2019-03-08,Damanhour,Student,14328.42,622
100735,26,F,2021-01-01,Ismailia,Doctor,1500.0,566
100736,27,M,2020-01-09,Aswan,Sales,16538.05,700
100737,61,M,2019-12-31,Alexandria,Sales,17315.63,670
100738,34,F,2021-03-07,Damanhour,Teacher,14146.13,649
100739,55,M,2019-02-18,Giza,Unemployed,13714.26,688
100740,24,M,2020-09-22,Damanhour,Unemployed,10878.55,594
100741,63,M,2021-10-31,Aswan,Teacher,17195.22,601
100742,30,M,2022-05-18,Cairo,Accountant,23176.08,708
100743,57,M,2019-05-11,Giza,Accountant,14644.23,572
100744,59,F,2023-05-13,Alexandria,Teacher,4226.26,779
100745,26,M,2021-01-17,Mansoura,Clerk,4838.26,748
100746,67,M,2023-02-04,Tanta,Sales,17809.92,558
100747,44,M,2020-04-09,Mansoura,Engineer,4291.27,768
100748,19,F,2020-06-30,Damanhour,Doctor,13608.44,662
100749,22,F,2023-10-26,Alexandria,Sales,9235.66,760
100750,46,F,2023-05-31,Cairo,Engineer,3422.11,660
100751,54,F,2020-02-21,Aswan,Engineer,18658.16,635
100752,55,F,2019-08-13,Damanhour,Engineer,17654.16,627
100753,36,M,2019-12-16,Ismailia,Accountant,1500.0,454
100754,25,F,2019-12-10,Giza,Doctor,15851.55,724
100755,65,F,2019-08-25,Giza,Clerk,14682.08,593
100756,62,F,2019-08-07,Alexandria,Accountant,18699.66,726
100757,18,F,2022-10-13,Luxor,Manager,13334.26,783
100758,39,M,2019-02-20,Luxor,Unemployed,23414.69,603
100759,69,M,2021-03-03,Damanhour,Sales,10986.71,599
100760,34,M,2019-05-13,Damanhour,Manager,9823.24,730
100761,24,F,2019-10-23,Damanhour,Accountant,4201.67,612
100762,42,M,2019-02-14,Damanhour,Sales,4528.46,755
100763,62,M,2019-08-09,Luxor,Sales,3804.12,594
100764,21,F,2021-10-20,Aswan,Clerk,13747.2,765
100765,53,M,2023-02-23,Giza,Accountant,9847.21,625
100766,23,F,2019-06-25,Cairo,Doctor,14645.55,676
100767,48,M,2020-03-11,Ismailia,Teacher,2326.01,728
100768,36,M,2020-03-20,Luxor,Sales,5154.46,690
100769,61,M,2022-12-18,Cairo,Student,5019.65,735
100770,71,F,2021-10-04,Alexandria,Freelancer,29354.17,533
100771,56,M,2020-05-18,Cairo,Sales,10674.55,617
100772,44,M,2021-02-16,Damanhour,Engineer,11469.07,655
100773,27,F,2022-08-08,Suez,Engineer,11380.38,588
100774,43,M,2019-01-07,Aswan,Student,24422.63,727
100775,36,F,2019-12-27,Luxor,Engineer,1500.0,609
100776,56,F,2023-07-23,Suez,Clerk,11520.8,588
100777,20,M,2021-08-01,Alexandria,Clerk,1500.0,725
100778,62,F,2020-07-01,Damanhour,Freelancer,1500.0,566
100779,30,M,2020-06-11,Giza,Manager,6126.08,570
100780,67,F,2019-10-27,Ismailia,Unemployed,15297.31,690
100781,45,M,2020-05-29,Tanta,Freelancer,5617.75,757
100782,37,F,2021-01-15,Mansoura,Freelancer,15166.12,662
100783,45,M,2020-01-15,Ismailia,Clerk,12851.81,520
100784,25,F,2021-05-26,Ismailia,Clerk,10887.48,704
100785,58,M,2022-10-14,Alexandria,Unemployed,22119.71,602
100786,56,M,2019-04-28,Giza,Engineer,7231.71,739
100787,18,M,2020-02-25,Suez,Sales,15045.24,619
100788,20,M,2020-01-02,Luxor,Unemployed,1500.0,741
100789,30,F,2021-03-25,Mansoura,Accountant,12790.24,616
100790,45,M,2019-07-21,Ismailia,Clerk,9942.27,594
100791,74,F,2020-12-16,Alexandria,Manager,2542.03,496
100792,66,F,2023-01-09,Luxor,Accountant,15187.99,597
100793,42,F,2020-01-15,Alexandria,Engineer,6088.39,664
100794,73,M,2023-08-21,Giza,Doctor,25857.48,658
100795,50,M,2028-07-21,Aswan,Teacher,1500.0,698
100796,55,F,2019-03-20,Alexandria,Doctor,13986.07,749
100797,70,M,2019-07-05,Suez,Accountant,12341.58,652
100798,23,M,2024-10-03,Alexandria,Engineer,9753.09,655
100799,61,F,2025-02-02,Luxor,Engineer,7766.11,739
100800,62,F,2019-03-13,Giza,Sales,12549.03,668
100801,49,F,2019-01-11,Suez,Manager,20497.53,576
100802,62,M,2019-05-03,Cairo,Engineer,1500.0,608
100803,64,F,2029-08-03,Alexandria,Clerk,5552.1,479
100804,38,M,2019-05-19,Giza,Sales,3597.46,575
100805,33,M,2020-05-03,Aswan,Engineer,3221.66,514
100806,71,F,2022-08-13,Tanta,Accountant,14741.99,678
100807,38,M,2019-01-15,Luxor,Freelancer,16714.7,746
100808,28,M,2020-10-11,Giza,Accountant,20520.82,574
100809,54,M,2019-08-16,Luxor,Unemployed,16840.78,577
100810,53,F,2022-10-20,Aswan,Manager,17489.14,725
100811,52,F,2019-08-22,Tanta,Manager,1500.0,613
100812,36,F,2021-03-23,Giza,Engineer,23868.51,670
100813,37,F,2021-02-24,Damanhour,Manager,10321.94,709
100814,74,M,2019-06-25,Aswan,Freelancer,20263.97,593
100815,35,M,2019-01-25,Damanhour,Manager,1500.0,594
100816,64,M,2020-01-04,Mansoura,Clerk,10068.64,609
100817,58,M,2019-08-27,Mansoura,Sales,19544.13,525
100818,66,M,2022-03-04,Luxor,Student,12223.4,688
100819,31,F,2022-02-01,Ismailia,Unemployed,5968.24,698
100820,32,M,2020-03-03,Suez,Sales,22478.51,656
100821,48,M,2020-10-14,Giza,Clerk,2628.68,758
100822,18,M,2020-10-10,Tanta,Freelancer,11836.59,629
100823,70,M,2022-05-13,Ismailia,Manager,17121.37,699
100824,71,F,2020-01-23,Luxor,Freelancer,28765.52,688
100825,71,M,2019-08-14,Mansoura,Doctor,8333.16,586
100826,20,M,2019-08-04,Aswan,Clerk,9788.39,742
100827,33,F,2020-06-21,Aswan,Doctor,8442.47,660
100828,40,M,2020-02-22,Mansoura,Engineer,13907.76,727
100829,74,M,2020-02-11,Cairo,Accountant,16703.43,545
100830,28,M,2019-03-08,Alexandria,Sales,20746.51,658
100831,29,F,2021-06-06,Giza,Freelancer,18048.38,613
100832,27,F,2019-06-18,Alexandria,Sales,8021.01,581
100833,49,F,2019-06-03,Tanta,Freelancer,18506.97,762
100834,33,M,2020-01-08,Cairo,Engineer,12732.37,665
100835,25,F,2019-06-30,Tanta,Clerk,17962.02,531
100836,55,M,2020-09-05,Giza,Manager,18418.94,610
100837,29,M,2019-11-22,Mansoura,Manager,25041.01,725
100838,41,M,2020-02-22,Ismailia,Doctor,9163.27,581
100839,45,M,2020-06-23,Suez,Manager,7635.58,573
100840,70,M,2019-06-09,Damanhour,Sales,15577.31,638
100841,25,F,2019-04-29,Ismailia,Manager,21460.14,687
100842,45,F,2023-01-26,Damanhour,Accountant,12464.51,591
100843,53,M,2020-02-03,Giza,Teacher,21981.7,681
100844,43,M,2020-01-07,Luxor,Engineer,17520.47,652
100845,25,M,2019-01-26,Tanta,Doctor,10390.28,662
100846,67,M,2020-04-27,Suez,Freelancer,16506.68,457
100847,45,F,2020-07-19,Damanhour,Sales,8521.39,651
100848,45,M,2020-07-26,Suez,Manager,13908.8,629
100849,54,F,2021-05-09,Mansoura,Accountant,3414.73,681
100850,58,M,2019-05-17,Cairo,Freelancer,11454.75,597
100851,53,M,2019-07-23,Suez,Doctor,19997.51,620
100852,44,M,2022-03-11,Suez,Engineer,18137.18,692
100853,71,M,2024-08-20,Luxor,Manager,16966.73,765
100854,34,M,2019-04-13,Tanta,Manager,14299.84,544
100855,26,F,2020-04-26,Tanta,Sales,13278.77,691
100856,50,M,2019-06-18,Damanhour,Doctor,1863.54,747
100857,70,F,2019-02-13,Ismailia,Teacher,10351.32,705
100858,37,M,2019-10-03,Cairo,Sales,13460.93,742
100859,30,M,2019-04-19,Suez,Unemployed,3004.77,606
100860,45,M,2021-05-16,Tanta,Accountant,1500.0,748
100861,65,F,2020-06-18,Aswan,Sales,21030.66,592
100862,46,M,2019-04-19,Luxor,Accountant,12406.71,654
100863,30,F,2019-01-07,Tanta,Engineer,13679.83,609
100864,63,M,2022-03-01,Alexandria,Unemployed,16445.01,613
100865,52,F,2019-05-16,Ismailia,Manager,4142.66,512
100866,23,M,2020-10-14,Aswan,Engineer,8772.03,492
100867,35,F,2019-10-15,Mansoura,Student,24032.54,744
100868,68,F,2020-09-08,Suez,Engineer,8090.76,506
100869,22,F,2019-09-23,Mansoura,Freelancer,9873.16,670
100870,64,M,2019-03-05,Damanhour,Accountant,6644.09,546
100871,42,M,2019-06-26,Giza,Sales,6073.17,582
100872,19,M,2019-05-26,Suez,Sales,20843.85,704
100873,27,F,2020-01-27,Mansoura,Freelancer,1500.0,662
100874,73,F,2021-01-21,Mansoura,Unemployed,8343.89,639
100875,47,F,2019-08-03,Damanhour,Teacher,13803.28,741
100876,67,M,2019-01-09,Cairo,Sales,25574.33,626
