account_id,customer_id,account_type,open_date,balance,branch_id
200516,100389,savings,2025-09-15,3048.48,Branch_9
200517,100390,savings,2019-10-29,2588.55,Branch_7
200518,100391,savings,2021-09-23,22659.32,Branch_10
200519,100392,savings,2024-09-05,22722.51,Branch_19
200520,100393,checking,2019-07-24,6847.04,Branch_2
200521,100394,checking,2019-09-15,18370.49,Branch_5
200522,100395,savings,2019-07-14,3805.23,Branch_17
200523,100395,savings,2019-12-22,5816.33,Branch_20
200524,100396,checking,2023-03-27,2000.83,Branch_13
200525,100397,savings,2022-04-08,1030.26,Branch_11
200526,100397,savings,2025-03-17,11961.69,Branch_5
200527,100398,checking,2020-05-27,5304.93,Branch_1
200528,100399,checking,2024-12-21,49271.6,Branch_7
200529,100399,savings,2020-07-19,18354.42,Branch_4
200530,100399,savings,2020-03-20,11574.25,Branch_9
200531,100400,savings,2022-07-10,1584.91,Branch_1
200532,100400,checking,2023-04-19,2364.64,Branch_1
200533,100401,savings,2019-04-14,1585.94,Branch_14
200534,100401,checking,2023-02-17,10960.41,Branch_20
200535,100402,savings,2024-02-16,5359.81,Branch_4
200536,100403,savings,2021-02-11,23369.11,Branch_2
200537,100403,savings,2025-05-29,174.9,Branch_17
200538,100404,savings,2020-10-09,10494.12,Branch_13
200539,100405,savings,2019-10-17,451.35,Branch_1
200540,100406,checking,2020-07-29,1693.47,Branch_3
200541,100407,checking,2022-04-24,774.57,Branch_20
200542,100408,checking,2021-12-03,51.02,Branch_11
200543,100409,checking,2021-09-17,10211.4,Branch_18
200544,100410,savings,2021-11-17,4112.72,Branch_5
200545,100411,checking,2021-02-10,20283.04,Branch_10
200546,100412,savings,2023-02-13,6625.55,Branch_11
200547,100412,checking,2021-09-27,10174.62,Branch_10
200548,100413,savings,2021-06-04,11812.28,Branch_7
200549,100414,checking,2022-10-25,15150.55,Branch_17
200550,100414,checking,2021-05-13,7700.12,Branch_14
200551,100415,savings,2019-10-17,13316.14,Branch_4
200552,100416,loan-linked,2020-01-30,23655.19,Branch_19
200553,100416,checking,2024-05-28,9112.52,Branch_19
200554,100417,savings,2024-03-14,53718.33,Branch_19
200555,100417,savings,2024-09-02,5382.06,Branch_8
200556,100417,checking,2021-12-29,4878.98,Branch_7
200557,100418,savings,2023-05-31,1523.59,Branch_9
200558,100419,checking,2023-01-07,13135.25,Branch_10
200559,100420,savings,2020-06-24,1651.43,Branch_3
200560,100421,savings,2022-02-02,29938.13,Branch_16
200561,100421,savings,2024-03-13,11209.05,Branch_10
200562,100422,savings,2025-08-04,12655.22,Branch_2
200563,100423,savings,2024-03-05,2010.93,Branch_16
200564,100424,savings,2023-05-25,23779.16,Branch_16
200565,100425,savings,2020-09-01,3540.66,Branch_12
200566,100426,checking,2022-12-07,2534.61,Branch_2
200567,100427,checking,2025-02-04,18255.94,Branch_5
200568,100428,savings,2021-02-17,10590.09,Branch_5
200569,100429,savings,2023-06-04,3409.62,Branch_3
200570,100430,checking,2020-07-27,463.39,Branch_2
200571,100430,savings,2025-05-21,7959.68,Branch_9
200572,100431,savings,2023-08-19,25079.38,Branch_13
200573,100432,savings,2024-02-04,10754.53,Branch_16
200574,100433,checking,2024-03-05,1820.77,Branch_3
200575,100434,savings,2020-03-03,3928.62,Branch_20
200576,100434,checking,2020-11-27,1574.22,Branch_4
200577,100435,checking,2019-03-19,8399.58,Branch_6
200578,100436,loan-linked,2019-06-20,352.14,Branch_6
200579,100437,savings,2019-04-15,348.34,Branch_16
200580,100438,checking,2025-06-14,8782.02,Branch_1
200581,100438,checking,2024-10-20,510.4,Branch_6
200582,100439,savings,2020-02-19,5583.83,Branch_1
200583,100439,savings,2025-09-14,12946.66,Branch_4
200584,100440,savings,2025-08-01,160.24,Branch_1
200585,100441,savings,2019-09-24,15158.66,Branch_14
200586,100442,savings,2025-02-10,2161.26,Branch_7
200587,100443,savings,2020-09-09,18753.53,Branch_20
200588,100444,savings,2019-03-05,5469.29,Branch_20
200589,100444,savings,2023-09-26,685.36,Branch_5
200590,100445,savings,2022-01-20,17493.63,Branch_5
200591,100445,checking,2020-04-17,23377.66,Branch_10
200592,100446,savings,2021-09-07,9109.91,Branch_8
200593,100447,savings,2023-06-09,923.35,Branch_6
200594,100448,savings,2019-05-12,11286.3,Branch_5
200595,100448,loan-linked,2024-07-24,4695.02,Branch_12
200596,100448,savings,2022-10-30,21613.09,Branch_13
200597,100449,savings,2022-02-07,18622.46,Branch_1
200598,100449,savings,2024-10-08,8239.14,Branch_12
200599,100450,savings,2023-05-07,1473.83,Branch_8
200600,100451,savings,2023-12-20,11829.14,Branch_11
200601,100452,savings,2019-04-29,19998.47,Branch_9
200602,100453,checking,2024-06-28,198.94,Branch_2
200603,100454,checking,2022-01-13,3910.45,Branch_5
200604,100455,loan-linked,2024-05-27,18545.63,Branch_6
200605,100456,savings,2021-12-14,4167.78,Branch_3
200606,100456,savings,2023-04-13,4046.44,Branch_12
200607,100457,checking,2021-01-28,13536.5,Branch_17
200608,100458,savings,2021-04-01,20863.5,Branch_10
200609,100459,savings,2023-12-25,8943.59,Branch_19
200610,100460,checking,2023-07-09,9141.83,Branch_6
200611,100460,savings,2025-07-16,11453.51,Branch_19
200612,100461,checking,2021-09-03,13901.84,Branch_14
200613,100462,checking,2021-11-29,2379.36,Branch_1
200614,100462,checking,2024-03-18,3119.43,Branch_17
200615,100463,savings,2022-09-03,12430.62,Branch_17
200616,100463,savings,2025-02-01,8007.77,Branch_6
200617,100464,checking,2023-08-29,6540.2,Branch_14
200618,100465,loan-linked,2022-09-29,14691.54,Branch_4
200619,100466,checking,2024-09-06,17113.15,Branch_6
200620,100467,savings,2020-06-30,18923.28,Branch_1
200621,100468,savings,2020-04-24,4472.51,Branch_7
200622,100468,checking,2020-11-30,9883.88,Branch_14
200623,100469,checking,2022-09-20,13154.17,Branch_2
200624,100470,savings,2022-07-02,611.83,Branch_10
200625,100470,checking,2025-03-16,195.42,Branch_17
200626,100471,savings,2022-06-24,2103.42,Branch_14
200627,100472,savings,2020-07-03,8764.19,Branch_18
200628,100473,checking,2020-03-09,7761.7,Branch_10
200629,100474,savings,2022-05-12,3481.94,Branch_14
200630,100474,checking,2020-07-06,9830.26,Branch_20
200631,100475,savings,2024-09-16,19028.16,Branch_14
200632,100476,savings,2021-06-16,2782.88,Branch_4
200633,100476,savings,2022-04-08,37796.0,Branch_7
200634,100477,checking,2023-04-20,4358.95,Branch_12
200635,100478,savings,2024-09-21,2578.17,Branch_14
200636,100479,checking,2020-10-08,2529.05,Branch_8
200637,100480,savings,2023-01-18,1607.37,Branch_12
200638,100480,savings,2021-03-29,139.6,Branch_7
200639,100481,savings,2024-09-22,1020.36,Branch_1
200640,100482,savings,2021-10-27,6560.69,Branch_13
200641,100483,savings,2021-11-10,17994.45,Branch_2
200642,100484,checking,2021-10-20,12907.94,Branch_12
200643,100484,checking,2020-12-17,7345.51,Branch_4
200644,100485,savings,2023-08-27,9655.95,Branch_20
200645,100486,checking,2021-04-15,4727.05,Branch_2
200646,100487,savings,2020-05-08,17692.98,Branch_5
200647,100488,savings,2023-11-12,20412.55,Branch_10
200648,100489,savings,2021-10-09,17597.72,Branch_3
200649,100489,checking,2019-12-03,7053.25,Branch_17
200650,100490,checking,2022-02-21,17217.13,Branch_6
200651,100491,checking,2022-07-16,15601.63,Branch_2
200652,100491,savings,2025-06-29,5342.76,Branch_1
200653,100492,savings,2024-08-12,5245.89,Branch_8
200654,100493,savings,2021-06-01,3263.34,Branch_5
200655,100494,savings,2025-09-19,5552.47,Branch_15
200656,100495,checking,2024-09-09,9197.25,Branch_7
200657,100495,savings,2023-03-22,5996.02,Branch_2
200658,100496,savings,2022-04-24,1748.82,Branch_20
200659,100496,savings,2021-12-14,524.27,Branch_19
200660,100497,savings,2020-11-22,1283.89,Branch_9
200661,100498,checking,2023-12-11,26028.99,Branch_12
200662,100499,checking,2019-08-19,4674.46,Branch_17
200663,100500,checking,2020-12-07,1101.23,Branch_9
200664,100501,checking,2024-04-20,52068.15,Branch_3
200665,100501,savings,2021-06-20,20722.26,Branch_17
200666,100502,savings,2023-07-12,27475.22,Branch_15
200667,100503,savings,2021-02-02,8337.26,Branch_11
200668,100504,savings,2020-03-01,8526.16,Branch_20
200669,100504,savings,2021-11-26,18249.21,Branch_13
200670,100504,savings,2023-05-10,5760.7,Branch_20
200671,100505,savings,2021-08-07,2497.01,Branch_12
200672,100505,checking,2020-02-24,26395.53,Branch_9
200673,100506,checking,2020-04-11,3721.89,Branch_11
200674,100507,savings,2023-02-24,41245.34,Branch_1
200675,100507,savings,2021-08-13,715.53,Branch_18
200676,100508,checking,2023-02-07,8410.61,Branch_12
200677,100509,loan-linked,2021-11-15,20103.9,Branch_2
200678,100510,savings,2019-10-07,1519.26,Branch_12
200679,100510,savings,2019-10-18,7923.65,Branch_16
200680,100510,savings,2023-06-11,2754.33,Branch_19
200681,100511,checking,2019-03-24,7495.83,Branch_8
200682,100512,loan-linked,2023-10-24,13419.17,Branch_13
200683,100513,savings,2019-04-25,1552.84,Branch_15
200684,100514,checking,2021-03-20,29730.4,Branch_17
200685,100515,savings,2020-05-21,8379.97,Branch_5
200686,100516,savings,2024-12-13,7720.18,Branch_4
200687,100517,savings,2024-11-22,482.25,Branch_3
200688,100517,savings,2019-01-26,7742.74,Branch_19
200689,100518,checking,2023-08-29,3140.24,Branch_16
200690,100519,checking,2023-05-14,9491.43,Branch_16
200691,100520,savings,2019-10-11,989.73,Branch_18
200692,100521,checking,2024-07-05,974.25,Branch_6
200693,100522,loan-linked,2022-06-28,7877.84,Branch_16
200694,100523,savings,2021-05-24,27787.56,Branch_8
200695,100523,checking,2020-02-09,5533.42,Branch_18
200696,100524,savings,2019-05-16,16801.98,Branch_2
200697,100524,savings,2025-02-10,23545.58,Branch_3
200698,100525,checking,2025-06-04,1666.66,Branch_8
200699,100526,savings,2023-10-06,2047.34,Branch_2
200700,100527,checking,2019-12-30,15255.33,Branch_17
200701,100528,checking,2023-11-03,3788.2,Branch_18
200702,100529,checking,2023-02-24,9685.03,Branch_6
200703,100529,savings,2024-04-28,14228.6,Branch_19
200704,100530,savings,2024-09-27,14946.21,Branch_11
200705,100531,savings,2021-01-24,14185.93,Branch_4
200706,100531,checking,2025-03-07,9964.75,Branch_4
200707,100532,savings,2024-07-02,3249.49,Branch_10
200708,100532,savings,2024-10-20,18266.48,Branch_3
200709,100533,savings,2023-10-20,4512.57,Branch_1
200710,100534,checking,2023-04-02,5255.36,Branch_15
200711,100535,savings,2025-08-03,87.01,Branch_12
200712,100536,savings,2021-11-22,4580.27,Branch_12
200713,100537,checking,2024-06-07,8664.45,Branch_17
200714,100538,savings,2023-03-22,6456.54,Branch_16
200715,100538,savings,2020-07-05,2899.8,Branch_14
200716,100539,checking,2023-11-20,15875.17,Branch_6
200717,100540,savings,2020-09-01,6306.97,Branch_7
200718,100540,savings,2020-08-15,1309.21,Branch_11
200719,100541,checking,2025-04-26,12685.34,Branch_11
200720,100542,savings,2022-11-07,6489.53,Branch_5
200721,100543,savings,2021-12-17,788.83,Branch_8
200722,100544,checking,2019-10-04,11924.86,Branch_10
200723,100544,savings,2019-04-24,551.08,Branch_12
200724,100545,savings,2022-06-06,2649.56,Branch_12
200725,100545,savings,2025-09-03,6046.75,Branch_20
200726,100546,savings,2020-03-29,177.39,Branch_2
200727,100547,savings,2020-10-20,1010.91,Branch_16
200728,100547,checking,2023-01-07,7783.18,Branch_5
200729,100548,checking,2025-07-05,2739.57,Branch_4
200730,100549,savings,2020-09-16,2032.36,Branch_2
200731,100550,checking,2022-10-06,18233.75,Branch_3
200732,100551,savings,2022-01-08,8112.81,Branch_3
200733,100552,checking,2021-06-23,2675.75,Branch_1
200734,100553,savings,2019-02-21,3366.29,Branch_12
200735,100554,checking,2025-08-29,34345.77,Branch_20
200736,100554,checking,2025-06-25,2130.5,Branch_2
200737,100555,checking,2020-06-24,7879.58,Branch_1
200738,100555,savings,2024-03-23,5079.38,Branch_18
200739,100556,loan-linked,2019-06-22,7502.25,Branch_3
200740,100557,savings,2020-04-15,8842.42,Branch_15
200741,100558,savings,2021-01-12,41031.45,Branch_13
200742,100559,savings,2019-06-30,28269.47,Branch_16
200743,100559,checking,2025-02-07,610.16,Branch_2
200744,100560,checking,2020-03-18,1784.36,Branch_2
200745,100561,savings,2025-04-20,4373.46,Branch_3
200746,100562,savings,2023-11-08,2200.92,Branch_17
200747,100562,savings,2025-07-17,14726.43,Branch_13
200748,100563,savings,2021-01-03,12715.28,Branch_20
200749,100564,savings,2023-12-28,17056.52,Branch_4
200750,100565,checking,2024-07-29,21291.69,Branch_18
200751,100565,checking,2021-03-16,2990.02,Branch_16
200752,100566,checking,2022-02-10,1539.3,Branch_11
200753,100566,savings,2023-04-13,1870.83,Branch_9
200754,100567,checking,2024-08-24,4340.51,Branch_11
200755,100568,checking,2022-01-29,2294.0,Branch_20
200756,100569,savings,2021-09-02,2454.54,Branch_3
200757,100570,savings,2024-05-29,4291.5,Branch_5
200758,100571,checking,2019-06-21,6031.26,Branch_20
200759,100571,checking,2020-08-27,1003.76,Branch_10
200760,100572,savings,2024-04-12,7131.0,Branch_16
200761,100573,savings,2020-04-19,3253.43,Branch_11
200762,100573,savings,2019-09-12,808.56,Branch_2
200763,100574,savings,2021-02-19,8652.02,Branch_15
200764,100575,savings,2023-07-07,683.39,Branch_8
200765,100576,savings,2020-12-25,976.51,Branch_6
200766,100577,savings,2021-02-09,11187.69,Branch_8
200767,100578,savings,2019-04-12,22776.91,Branch_11
200768,100578,savings,2019-07-16,2856.99,Branch_11
200769,100579,savings,2019-01-21,3144.99,Branch_18
200770,100579,checking,2021-08-24,8368.44,Branch_11
200771,100580,checking,2019-09-20,5884.54,Branch_13
200772,100581,checking,2019-05-08,19976.74,Branch_4
200773,100582,savings,2021-01-26,18214.35,Branch_12
200774,100583,savings,2023-05-11,14570.35,Branch_20
200775,100584,checking,2025-08-05,16605.23,Branch_17
200776,100584,checking,2019-01-22,5101.35,Branch_15
200777,100585,checking,2023-11-06,1439.77,Branch_2
200778,100586,savings,2020-12-22,19504.35,Branch_11
200779,100587,checking,2019-08-31,4726.4,Branch_6
200780,100587,checking,2022-12-24,9355.8,Branch_19
200781,100588,savings,2019-11-14,3371.98,Branch_3
200782,100589,loan-linked,2019-11-25,12239.83,Branch_17
200783,100590,savings,2023-10-19,15412.25,Branch_3
200784,100591,savings,2025-07-18,1976.72,Branch_7
200785,100591,savings,2024-12-27,9347.06,Branch_12
200786,100591,savings,2023-09-27,17037.61,Branch_1
200787,100592,savings,2022-08-12,6201.51,Branch_12
200788,100593,checking,2021-08-11,16405.6,Branch_15
200789,100594,savings,2024-09-05,5225.0,Branch_8
200790,100595,savings,2022-08-31,5414.51,Branch_7
200791,100596,checking,2019-12-28,11683.85,Branch_7
200792,100596,savings,2023-09-15,17755.37,Branch_19
200793,100597,checking,2024-02-26,825.4,Branch_20
200794,100598,savings,2019-11-16,10158.79,Branch_8
200795,100599,savings,2023-02-16,9266.38,Branch_11
200796,100599,savings,2020-08-31,9795.25,Branch_4
200797,100600,checking,2022-08-06,6762.23,Branch_19
200798,100601,savings,2021-02-23,8941.35,Branch_9
200799,100602,savings,2022-10-30,13719.76,Branch_15
200800,100603,checking,2022-12-20,2090.01,Branch_6
200801,100604,checking,2022-02-18,11690.65,Branch_2
200802,100605,loan-linked,2022-10-26,2511.32,Branch_4
200803,100605,checking,2023-02-05,75.77,Branch_14
200804,100606,savings,2020-03-10,19012.19,Branch_20
200805,100607,savings,2020-10-28,15520.99,Branch_1
200806,100607,loan-linked,2025-05-12,5114.27,Branch_13
200807,100608,checking,2023-08-18,4370.83,Branch_14
200808,100608,savings,2019-01-20,640.81,Branch_20
200809,100609,checking,2021-04-27,7238.86,Branch_3
200810,100609,loan-linked,2019-11-04,12214.8,Branch_14
200811,100610,savings,2020-10-14,5039.01,Branch_6
200812,100610,checking,2023-11-15,31968.92,Branch_10
200813,100611,loan-linked,2023-05-31,3045.0,Branch_18
200814,100612,savings,2025-03-14,3942.86,Branch_18
200815,100613,savings,2019-08-31,2296.9,Branch_2
200816,100614,checking,2019-11-15,2634.44,Branch_17
200817,100615,savings,2019-01-13,6204.6,Branch_15
200818,100616,checking,2024-09-12,598.02,Branch_8
200819,100617,savings,2024-01-29,16092.98,Branch_17
200820,100618,checking,2019-05-12,511.01,Branch_5
200821,100619,checking,2020-02-15,260.89,Branch_4
200822,100620,savings,2023-05-12,4183.72,Branch_14
200823,100620,savings,2021-08-27,6298.54,Branch_8
200824,100621,savings,2021-02-20,7866.99,Branch_5
200825,100622,checking,2020-04-04,1913.63,Branch_14
200826,100622,checking,2020-06-15,11264.75,Branch_14
200827,100623,loan-linked,2020-10-20,4148.34,Branch_12
200828,100624,savings,2023-06-28,2670.0,Branch_14
200829,100624,savings,2021-03-10,2179.51,Branch_16
200830,100624,savings,2019-08-25,4132.92,Branch_14
200831,100625,savings,2019-05-19,1008.13,Branch_8
200832,100626,savings,2025-07-01,13156.5,Branch_3
200833,100627,savings,2020-09-25,1857.79,Branch_18
200834,100628,checking,2025-07-14,5531.18,Branch_9
200835,100629,checking,2020-09-10,24702.56,Branch_1
200836,100630,checking,2020-01-17,13005.54,Branch_17
200837,100631,checking,2020-05-08,20353.92,Branch_14
200838,100632,savings,2020-07-16,35691.76,Branch_10
200839,100633,checking,2025-05-06,13961.84,Branch_8
200840,100634,checking,2024-01-14,5518.46,Branch_17
200841,100635,savings,2021-05-29,299.3,Branch_12
200842,100636,checking,2025-05-03,27540.59,Branch_16
200843,100636,savings,2021-07-23,6386.87,Branch_2
200844,100637,checking,2021-09-05,18048.07,Branch_1
200845,100637,checking,2023-05-17,9910.1,Branch_9
200846,100638,checking,2022-06-15,10457.95,Branch_16
200847,100638,savings,2020-05-04,14430.26,Branch_6
200848,100639,loan-linked,2023-02-16,9635.58,Branch_17
200849,100640,savings,2019-10-06,7007.8,Branch_16
200850,100641,savings,2021-10-30,19004.4,Branch_2
200851,100642,savings,2020-04-14,4289.95,Branch_14
200852,100643,savings,2024-02-27,2219.48,Branch_20
200853,100644,savings,2022-11-28,11739.44,Branch_7
200854,100644,savings,2020-09-18,4515.88,Branch_16
200855,100645,savings,2024-08-29,13632.08,Branch_11
200856,100646,savings,2023-04-20,6960.98,Branch_8
200857,100646,savings,2022-01-11,9233.87,Branch_1
200858,100647,savings,2021-06-28,7611.05,Branch_6
200859,100648,savings,2019-06-16,779.59,Branch_2
200860,100649,checking,2019-02-28,7258.46,Branch_5
200861,100650,checking,2025-04-30,1758.0,Branch_5
200862,100651,savings,2020-06-27,2351.74,Branch_18
200863,100652,savings,2019-04-22,14392.84,Branch_6
200864,100653,checking,2019-06-17,6650.26,Branch_5
200865,100654,savings,2023-07-13,2261.88,Branch_4
200866,100654,loan-linked,2019-11-29,22844.63,Branch_5
200867,100655,checking,2022-12-05,2300.07,Branch_12
200868,100656,savings,2021-11-09,10043.75,Branch_10
200869,100657,savings,2023-10-25,18980.14,Branch_18
200870,100658,savings,2019-11-18,28183.22,Branch_9
200871,100659,savings,2022-03-13,21224.85,Branch_2
200872,100660,savings,2019-07-29,3670.53,Branch_12
200873,100661,checking,2024-07-04,293.04,Branch_16
200874,100662,checking,2020-09-26,1635.23,Branch_4
200875,100662,checking,2025-09-02,720.42,Branch_11
200876,100663,savings,2024-04-07,21017.73,Branch_10
200877,100663,savings,2022-03-25,30386.77,Branch_1
200878,100664,savings,2025-03-10,7328.29,Branch_7
